Timestamp,GPU Utilization (%),GPU Memory Utilization (%)
1717993784,72,51
1717993785,89,28
1717993786,85,55
1717993787,92,30
1717993788,100,30
1717993789,96,27
1717993790,71,26
1717993792,68,47
1717993793,95,29
1717993794,77,54
1717993795,74,54
1717993796,77,56
1717993797,82,60
1717993798,100,25
1717993799,81,56
1717993800,80,58
1717993801,77,57
1717993802,100,26
1717993803,79,60
1717993804,72,55
1717993805,80,59
1717993806,76,58
1717993807,85,64
1717993809,100,28
1717993810,74,56
1717993811,87,40
1717993812,100,27
1717993813,72,55
1717993814,75,58
1717993815,100,46
1717993816,93,40
1717993817,84,45
1717993818,73,55
1717993819,90,25
1717993820,82,64
1717993821,88,36
1717993822,81,53
1717993823,72,56
1717993825,82,64
1717993826,88,37
1717993827,69,54
1717993828,100,26
1717993829,100,30
1717993830,72,56
1717993831,100,27
1717993832,76,52
1717993833,73,57
1717993834,71,61
1717993835,100,27
1717993836,75,55
1717993837,95,24
1717993838,70,52
1717993839,77,57
1717993840,90,36
1717993842,75,56
1717993843,87,56
1717993844,77,58
1717993845,100,26
1717993846,42,12
1717993847,100,25
1717993848,81,43
1717993849,78,58
1717993850,73,54
1717993851,99,30
1717993852,74,56
1717993853,77,59
1717993854,95,58
1717993855,78,61
1717993856,75,44
1717993858,72,58
1717993859,76,48
1717993860,76,61
1717993861,75,60
1717993862,75,59
1717993863,81,66
1717993864,95,29
1717993865,76,62
1717993866,76,63
1717993867,79,65
1717993868,76,63
1717993869,76,65
1717993870,97,33
1717993871,86,48
1717993872,88,36
1717993874,83,26
1717993875,73,54
1717993876,100,31
1717993877,100,28
1717993878,80,44
1717993879,76,56
1717993880,75,56
1717993881,96,27
1717993882,87,38
1717993883,81,58
1717993884,82,59
1717993885,75,52
1717993886,100,28
1717993887,74,55
1717993888,78,58
1717993890,100,29
1717993891,75,57
1717993892,100,28
1717993893,94,51
1717993894,70,50
1717993895,92,25
1717993896,93,24
1717993897,73,48
1717993898,74,50
1717993899,71,49
1717993900,75,52
1717993901,75,52
1717993902,100,25
1717993903,88,34
1717993904,74,51
1717993905,73,50
1717993907,70,49
1717993908,100,25
1717993909,90,27
1717993910,84,43
1717993911,69,49
1717993912,72,51
1717993913,92,37
1717993914,91,27
1717993915,77,56
1717993916,77,55
1717993917,78,57
1717993918,79,57
1717993919,79,57
1717993920,86,52
1717993921,70,51
1717993923,72,51
1717993924,90,29
1717993925,78,56
1717993926,75,53
1717993927,25,17
1717993928,68,48
1717993929,73,51
1717993930,79,56
1717993931,64,48
1717993932,69,62
1717993933,92,35
1717993934,76,59
1717993935,100,25
1717993936,73,53
1717993937,80,39
1717993939,80,59
1717993940,78,59
1717993941,100,27
1717993942,70,50
1717993943,78,57
1717993944,80,54
1717993945,77,54
1717993946,100,25
1717993947,72,50
1717993948,76,53
1717993949,76,53
1717993950,75,51
1717993951,100,41
1717993952,100,27
1717993953,81,42
1717993954,64,46
1717993956,82,54
1717993957,84,40
1717993958,81,42
1717993959,74,25
1717993960,90,35
1717993961,92,31
1717993962,65,46
1717993963,100,26
1717993964,92,30
1717993965,100,27
1717993966,100,29
1717993967,70,50
1717993968,66,48
1717993969,73,52
1717993970,99,31
1717993972,76,55
1717993973,83,32
1717993974,75,37
1717993975,75,28
1717993976,73,40
1717993977,89,38
1717993978,75,52
1717993979,67,47
1717993980,94,29
1717993981,76,54
1717993982,69,49
1717993983,70,53
1717993984,73,52
1717993985,76,42
1717993986,74,52
1717993987,87,52
1717993989,70,50
1717993990,83,33
1717993991,100,25
1717993992,70,51
1717993993,64,45
1717993994,77,54
1717993995,74,52
1717993996,74,50
1717993997,75,54
1717993998,75,54
1717993999,76,55
1717994000,73,53
1717994001,77,56
1717994002,74,47
1717994003,69,53
1717994005,0,0
1717994006,77,56
1717994007,74,55
1717994008,81,61
1717994009,100,27
1717994010,77,59
1717994011,100,51
1717994012,73,57
1717994013,100,25
1717994014,75,56
1717994015,71,52
1717994016,78,57
1717994017,70,52
1717994018,87,46
1717994019,100,24
1717994021,76,56
1717994022,100,26
1717994023,73,27
1717994024,70,46
1717994025,100,28
1717994026,100,26
1717994027,100,25
1717994028,83,60
1717994029,100,27
1717994030,67,50
1717994031,78,60
1717994032,73,56
1717994033,82,34
1717994034,93,24
1717994035,73,56
1717994036,74,56
1717994038,100,27
1717994039,100,27
1717994040,77,54
1717994041,70,55
1717994042,78,63
1717994043,100,29
1717994044,77,45
1717994045,100,25
1717994046,74,53
1717994047,77,52
1717994048,1,0
1717994049,100,26
1717994050,78,54
1717994051,77,54
1717994052,81,50
1717994053,73,53
1717994055,100,27
1717994056,67,51
1717994057,62,46
1717994058,73,54
1717994059,76,57
1717994060,93,35
1717994061,68,52
1717994062,81,44
1717994063,71,54
1717994064,79,30
1717994065,80,46
1717994066,94,34
1717994067,100,27
1717994068,75,57
1717994069,74,56
1717994070,85,34
1717994072,100,30
1717994073,74,55
1717994074,64,49
1717994075,76,57
1717994076,80,61
1717994077,80,50
1717994078,76,56
1717994079,76,56
1717994080,76,56
1717994081,81,44
1717994082,75,56
1717994083,80,52
1717994084,88,44
1717994085,77,44
1717994086,20,15
1717994087,100,25
1717994088,96,32
1717994090,75,54
1717994091,76,54
1717994092,99,30
1717994093,90,40
1717994094,79,50
1717994095,77,55
1717994096,86,40
1717994097,73,54
1717994098,71,51
1717994099,77,54
1717994100,80,56
1717994101,87,25
1717994102,81,55
1717994103,100,27
1717994104,88,39
1717994105,77,57
1717994107,76,54
1717994108,76,54
1717994109,78,56
1717994110,82,58
1717994111,77,55
1717994112,70,49
1717994113,74,53
1717994114,81,57
1717994115,79,56
1717994116,80,56
1717994117,84,44
1717994118,80,50
1717994119,83,51
1717994120,84,53
1717994121,86,43
1717994122,81,49
1717994124,77,63
1717994125,81,57
1717994126,100,27
1717994127,78,64
1717994128,80,66
1717994129,77,63
1717994130,81,67
1717994131,79,62
1717994132,77,63
1717994133,79,65
1717994134,91,39
1717994135,78,66
1717994136,74,61
1717994137,79,65
1717994138,78,65
1717994139,79,66
1717994141,81,56
1717994142,80,67
1717994143,80,66
1717994144,81,67
1717994145,81,67
1717994146,81,68
1717994147,85,34
1717994148,82,68
1717994149,82,70
1717994150,81,69
1717994151,100,30
1717994152,85,72
1717994153,82,71
1717994154,100,29
1717994155,83,71
1717994156,81,69
1717994158,83,71
1717994159,83,70
1717994160,86,63
1717994161,82,71
1717994162,82,71
1717994163,91,72
1717994164,100,26
1717994165,82,70
1717994166,84,72
1717994167,84,72
1717994168,83,71
1717994169,83,72
1717994170,85,74
1717994171,91,53
1717994172,89,68
1717994173,88,79
1717994175,98,27
1717994176,91,80
1717994177,87,76
1717994178,89,78
1717994179,88,77
1717994180,88,78
1717994181,88,77
1717994182,88,77
1717994183,90,81
1717994184,89,80
1717994185,90,81
1717994186,90,81
1717994187,88,80
1717994188,90,81
1717994189,89,80
1717994191,0,0
1717994192,0,0
1717994193,100,24
1717994194,100,27
1717994195,100,27
1717994196,97,26
1717994197,96,25
1717994198,100,27
1717994199,100,26
1717994200,100,27
1717994201,100,25
1717994202,95,28
1717994203,100,27
1717994204,100,29
1717994205,74,54
1717994207,76,55
1717994208,100,31
1717994209,73,54
1717994210,75,54
1717994211,71,51
1717994212,70,51
1717994213,76,51
1717994214,74,49
1717994215,76,52
1717994216,77,46
1717994217,45,31
1717994218,77,54
1717994219,78,54
1717994220,80,28
1717994221,75,53
1717994222,80,57
1717994224,81,58
1717994225,81,52
1717994226,80,58
1717994227,97,35
1717994228,97,25
1717994229,92,36
1717994230,71,50
1717994231,78,56
1717994232,95,34
1717994233,78,55
1717994234,78,54
1717994235,100,26
1717994236,71,54
1717994237,91,28
1717994238,78,54
1717994240,77,54
1717994241,100,26
1717994242,77,54
1717994243,80,55
1717994244,89,37
1717994245,81,56
1717994246,76,52
1717994247,84,32
1717994248,80,56
1717994249,76,56
1717994250,75,56
1717994251,100,30
1717994252,81,54
1717994253,75,56
1717994254,71,53
1717994255,76,57
1717994257,100,27
1717994258,96,24
1717994259,100,29
1717994260,87,36
1717994261,73,42
1717994262,77,53
1717994263,78,54
1717994264,78,55
1717994265,76,55
1717994266,82,45
1717994267,78,57
1717994268,71,55
1717994269,68,50
1717994270,78,57
1717994271,74,54
1717994273,72,52
1717994274,76,54
1717994275,87,38
1717994276,74,56
1717994277,77,56
1717994278,79,58
1717994279,79,58
1717994280,74,58
1717994281,75,55
1717994282,87,25
1717994283,100,25
1717994284,100,27
1717994285,100,27
1717994286,79,44
1717994287,77,54
1717994288,75,52
1717994290,70,51
1717994291,77,56
1717994292,75,55
1717994293,76,56
1717994294,100,25
1717994295,83,41
1717994296,77,55
1717994297,76,57
1717994298,80,60
1717994299,100,25
1717994300,78,59
1717994301,80,60
1717994302,76,58
1717994303,85,44
1717994304,72,53
1717994305,81,61
1717994307,80,61
1717994308,79,60
1717994309,100,25
1717994310,90,37
1717994311,79,61
1717994312,81,26
1717994313,95,31
1717994314,100,27
1717994315,79,59
1717994316,74,55
1717994317,75,56
1717994318,77,59
1717994319,100,27
1717994320,75,58
1717994321,83,64
1717994323,83,64
1717994324,87,61
1717994325,84,65
1717994326,77,59
1717994327,77,60
1717994328,77,60
1717994329,74,57
1717994330,79,61
1717994331,95,31
1717994332,77,59
1717994333,78,59
1717994334,72,54
1717994335,74,62
1717994336,78,53
1717994337,75,57
1717994339,97,26
1717994340,77,51
1717994341,74,50
1717994342,78,55
1717994343,100,29
1717994344,74,52
1717994345,95,32
1717994346,73,52
1717994347,76,54
1717994348,73,52
1717994349,80,56
1717994350,100,25
1717994351,81,50
1717994352,81,57
1717994353,85,62
1717994354,92,36
1717994356,96,55
1717994357,89,40
1717994358,80,42
1717994359,92,33
1717994360,78,54
1717994361,100,27
1717994362,80,55
1717994363,76,52
1717994364,74,50
1717994365,75,53
1717994366,77,56
1717994367,100,27
1717994368,100,27
1717994369,71,54
1717994370,79,60
1717994371,82,44
1717994373,77,55
1717994374,79,57
1717994375,83,61
1717994376,86,63
1717994377,80,59
1717994378,83,62
1717994379,66,50
1717994380,83,27
1717994381,100,27
1717994382,71,54
1717994383,66,50
1717994384,70,57
1717994385,74,57
1717994386,79,61
1717994387,71,55
1717994388,70,57
1717994390,79,49
1717994391,69,54
1717994392,65,49
1717994393,100,28
1717994394,100,27
1717994395,92,29
1717994396,68,52
1717994397,100,25
1717994398,73,52
1717994399,78,58
1717994400,100,25
1717994401,76,51
1717994402,73,55
1717994403,78,58
1717994404,85,44
1717994405,78,60
1717994407,75,57
1717994408,79,61
1717994409,82,59
1717994410,76,58
1717994411,74,57
1717994412,81,62
1717994413,77,58
1717994414,97,27
1717994415,76,58
1717994416,82,65
1717994417,78,61
1717994418,88,37
1717994419,96,27
1717994420,89,38
1717994421,79,53
1717994422,78,59
1717994424,79,59
1717994425,100,30
1717994426,78,58
1717994427,100,27
1717994428,79,45
1717994429,70,54
1717994430,73,57
1717994431,100,27
1717994432,76,59
1717994433,78,25
1717994434,78,58
1717994435,72,54
1717994436,100,25
1717994437,95,61
1717994438,81,63
1717994439,100,25
1717994441,75,58
1717994442,73,56
1717994443,79,61
1717994444,76,58
1717994445,77,59
1717994446,74,57
1717994447,100,30
1717994448,78,60
1717994449,85,64
1717994450,82,62
1717994451,81,61
1717994452,79,59
1717994453,79,40
1717994454,79,61
1717994455,84,65
1717994457,81,62
1717994458,80,56
1717994459,77,59
1717994460,78,59
1717994461,82,43
1717994462,79,58
1717994463,94,33
1717994464,81,60
1717994465,81,60
1717994466,81,61
1717994467,88,35
1717994468,76,58
1717994469,94,28
1717994470,93,32
1717994471,80,44
1717994473,77,60
1717994474,77,60
1717994475,64,51
1717994476,100,25
1717994477,74,27
1717994478,78,59
1717994479,77,58
1717994480,72,54
1717994481,74,43
1717994482,70,54
1717994483,70,54
1717994484,96,37
1717994485,70,52
1717994486,75,49
1717994487,100,27
1717994488,72,63
1717994490,81,62
1717994491,70,55
1717994492,77,59
1717994493,75,60
1717994494,79,61
1717994495,78,57
1717994496,74,55
1717994497,92,35
1717994498,68,52
1717994499,77,59
1717994500,84,41
1717994501,95,28
1717994502,100,25
1717994503,68,49
1717994504,100,26
1717994506,69,48
1717994507,76,53
1717994508,77,52
1717994509,77,52
1717994510,70,48
1717994511,74,52
1717994512,78,57
1717994513,79,56
1717994514,100,25
1717994515,75,51
1717994516,76,39
1717994517,85,43
1717994518,71,50
1717994519,79,50
1717994521,100,25
1717994522,83,46
1717994523,78,54
1717994524,78,56
1717994525,89,41
1717994526,88,35
1717994527,79,56
1717994528,76,54
1717994529,100,29
1717994530,69,49
1717994531,72,51
1717994532,100,25
1717994533,80,46
1717994534,100,27
1717994535,72,50
1717994536,77,54
1717994538,70,49
1717994539,100,28
1717994540,84,41
1717994541,74,49
1717994542,75,52
1717994543,71,50
1717994544,73,50
1717994545,70,49
1717994546,72,51
1717994547,100,27
1717994548,100,29
1717994549,77,54
1717994550,70,53
1717994551,71,51
1717994552,76,54
1717994554,74,52
1717994555,68,48
1717994556,77,49
1717994557,83,34
1717994558,72,40
1717994559,70,47
1717994560,78,52
1717994561,100,26
1717994562,72,48
1717994563,86,32
1717994564,77,52
1717994565,92,26
1717994566,70,52
1717994567,71,49
1717994568,80,46
1717994569,81,56
1717994571,93,32
1717994572,71,44
1717994573,89,44
1717994574,81,54
1717994575,97,34
1717994576,79,55
1717994577,80,56
1717994578,80,56
1717994579,80,56
1717994580,80,56
1717994581,93,41
1717994582,74,53
1717994583,74,52
1717994584,96,39
1717994585,96,27
1717994587,76,50
1717994588,75,54
1717994589,100,28
1717994590,74,51
1717994591,74,51
1717994592,71,48
1717994593,26,18
1717994594,69,49
1717994595,72,53
1717994596,66,40
1717994597,70,50
1717994598,75,55
1717994599,78,57
1717994600,87,34
1717994601,75,54
1717994602,89,34
1717994604,93,30
1717994605,79,54
1717994606,80,55
1717994607,73,32
1717994608,77,49
1717994609,76,53
1717994610,83,41
1717994611,100,42
1717994612,72,53
1717994613,71,52
1717994614,71,53
1717994615,69,51
1717994616,73,55
1717994617,69,52
1717994618,77,48
1717994619,87,37
1717994621,75,35
1717994622,78,60
1717994623,78,62
1717994624,100,27
1717994625,78,60
1717994626,76,59
1717994627,75,58
1717994628,74,59
1717994629,75,59
1717994630,77,55
1717994631,77,60
1717994632,70,51
1717994633,4,3
1717994634,80,57
1717994635,79,58
1717994637,83,62
1717994638,100,27
1717994639,100,25
1717994640,78,58
1717994641,80,60
1717994642,80,60
1717994643,72,54
1717994644,80,61
1717994645,79,57
1717994646,78,53
1717994647,71,53
1717994648,82,60
1717994649,82,61
1717994650,100,28
1717994651,100,26
1717994652,72,53
1717994654,76,56
1717994655,76,57
1717994656,100,27
1717994657,79,42
1717994658,91,34
1717994659,100,26
1717994660,71,52
1717994661,71,52
1717994662,76,55
1717994663,100,27
1717994664,78,50
1717994665,89,32
1717994666,64,42
1717994667,100,27
1717994668,77,56
1717994670,76,55
1717994671,68,49
1717994672,84,39
1717994673,79,57
1717994674,77,57
1717994675,55,42
1717994676,78,58
1717994677,79,58
1717994678,77,57
1717994679,75,57
1717994680,74,55
1717994681,75,59
1717994682,71,55
1717994683,67,27
1717994684,79,58
1717994685,78,57
1717994687,67,51
1717994688,70,52
1717994689,100,30
1717994690,74,52
1717994691,78,55
1717994692,80,53
1717994693,79,56
1717994694,79,57
1717994695,75,54
1717994696,78,56
1717994697,69,52
1717994698,70,53
1717994699,75,59
1717994700,76,52
1717994701,100,26
1717994702,77,55
1717994704,77,26
1717994705,77,56
1717994706,75,55
1717994707,74,54
1717994708,100,32
1717994709,73,51
1717994710,72,50
1717994711,71,49
1717994712,73,51
1717994713,74,51
1717994714,75,53
1717994715,69,49
1717994716,65,48
1717994717,65,49
1717994718,71,53
1717994720,74,55
1717994721,99,25
1717994722,71,54
1717994723,72,55
1717994724,100,28
1717994725,70,53
1717994726,72,54
1717994727,100,26
1717994728,77,56
1717994729,78,58
1717994730,76,57
1717994731,70,58
1717994732,75,56
1717994733,68,51
1717994734,100,25
1717994735,100,39
1717994737,90,30
1717994738,79,49
1717994739,75,43
1717994740,87,53
1717994741,77,54
1717994742,73,52
1717994743,74,42
1717994744,78,55
1717994745,82,62
1717994746,100,25
1717994747,67,50
1717994748,77,57
1717994749,80,61
1717994750,80,61
1717994751,76,54
1717994752,99,27
1717994754,87,45
1717994755,81,44
1717994756,80,55
1717994757,53,41
1717994758,73,56
1717994759,75,59
1717994760,74,58
1717994761,73,57
1717994762,76,60
1717994763,100,27
1717994764,77,57
1717994765,82,43
1717994766,81,40
1717994767,86,34
1717994768,79,42
1717994769,75,58
1717994771,70,55
1717994772,90,33
1717994773,79,62
1717994774,73,57
1717994775,77,61
1717994776,80,63
1717994777,100,27
1717994778,82,64
1717994779,79,63
1717994780,100,25
1717994781,78,59
1717994782,78,60
1717994783,100,31
1717994784,80,25
1717994785,100,27
1717994786,84,61
1717994788,78,57
1717994789,74,29
1717994790,80,58
1717994791,84,63
1717994792,82,62
1717994793,79,59
1717994794,80,62
1717994795,80,60
1717994796,79,59
1717994797,100,27
1717994798,81,62
1717994799,87,45
1717994800,84,61
1717994801,80,62
1717994802,80,62
1717994804,88,36
1717994805,85,65
1717994806,78,60
1717994807,73,57
1717994808,67,52
1717994809,71,56
1717994810,74,58
1717994811,72,57
1717994812,100,27
1717994813,93,31
1717994814,72,55
1717994815,78,60
1717994816,71,54
1717994817,97,28
1717994818,73,54
1717994819,78,56
1717994821,81,58
1717994822,81,58
1717994823,80,57
1717994824,100,26
1717994825,81,57
1717994826,77,54
1717994827,76,54
1717994828,78,55
1717994829,100,28
1717994830,77,55
1717994831,79,57
1717994832,74,53
1717994833,100,27
1717994834,84,51
1717994835,100,29
1717994837,84,27
1717994838,90,36
1717994839,74,54
1717994840,80,58
1717994841,100,26
1717994842,81,58
1717994843,74,54
1717994844,0,0
1717994845,100,44
1717994846,70,51
1717994847,74,54
1717994848,80,42
1717994849,83,27
1717994850,95,32
1717994851,70,51
1717994852,92,28
1717994853,79,57
1717994855,76,52
1717994856,76,54
1717994857,76,55
1717994858,75,58
1717994859,80,58
1717994860,85,37
1717994861,100,29
1717994862,76,58
1717994863,74,54
1717994864,67,50
1717994865,75,56
1717994866,75,30
1717994867,75,56
1717994868,72,51
1717994869,72,49
1717994870,82,32
1717994872,100,25
1717994873,75,50
1717994874,75,51
1717994875,73,41
1717994876,69,47
1717994877,100,26
1717994878,75,47
1717994879,73,50
1717994880,74,52
1717994881,73,52
1717994882,42,30
1717994883,74,53
1717994884,71,51
1717994885,77,56
1717994887,78,52
1717994888,69,44
1717994889,100,26
1717994890,76,53
1717994891,87,41
1717994892,72,50
1717994893,69,50
1717994894,100,27
1717994895,73,52
1717994896,86,45
1717994897,100,27
1717994898,75,52
1717994899,75,54
1717994900,85,53
1717994901,77,55
1717994902,76,55
1717994904,82,35
1717994905,74,51
1717994906,74,52
1717994907,70,49
1717994908,75,51
1717994909,76,54
1717994910,77,54
1717994911,73,52
1717994912,69,52
1717994913,75,41
1717994914,100,27
1717994915,100,28
1717994916,76,53
1717994917,72,53
1717994918,0,0
1717994919,100,25
1717994921,80,45
1717994922,90,35
1717994923,85,59
1717994924,79,57
1717994925,81,27
1717994926,100,27
1717994927,76,47
1717994928,90,35
1717994929,75,25
1717994930,75,53
1717994931,82,44
1717994932,69,49
1717994933,76,53
1717994934,100,27
1717994935,70,50
1717994937,70,50
1717994938,76,55
1717994939,70,51
1717994940,81,58
1717994941,72,52
1717994942,74,54
1717994943,76,55
1717994944,100,26
1717994945,76,52
1717994946,75,55
1717994947,73,54
1717994948,89,41
1717994949,77,58
1717994950,96,24
1717994951,85,63
1717994952,81,57
1717994954,100,25
1717994955,83,51
1717994956,81,61
1717994957,79,60
1717994958,78,59
1717994959,0,0
1717994960,81,61
1717994961,100,52
1717994962,100,26
1717994963,82,62
1717994964,77,59
1717994965,100,28
1717994966,81,62
1717994967,78,53
1717994968,78,60
1717994969,100,27
1717994971,83,40
1717994972,76,50
1717994973,100,26
1717994974,97,30
1717994975,74,54
1717994976,76,55
1717994977,73,54
1717994978,74,52
1717994979,77,54
1717994980,100,25
1717994981,76,42
1717994982,96,33
1717994983,76,54
1717994984,75,53
1717994985,76,55
1717994987,89,27
1717994988,71,50
1717994989,81,57
1717994990,79,59
1717994991,82,44
1717994992,84,47
1717994993,78,63
1717994994,81,55
1717994995,78,59
1717994996,96,35
1717994997,80,53
1717994998,0,0
1717994999,92,36
1717995000,60,47
1717995001,100,30
1717995003,72,57
1717995004,76,60
1717995005,91,35
1717995006,72,54
1717995007,100,30
1717995008,76,57
1717995009,93,29
1717995010,79,58
1717995011,74,56
1717995012,73,54
1717995013,96,57
1717995014,73,53
1717995015,82,41
1717995016,68,52
1717995017,76,59
1717995018,78,60
1717995020,79,61
1717995021,81,63
1717995022,77,58
1717995023,92,35
1717995024,82,63
1717995025,83,63
1717995026,100,25
1717995027,100,30
1717995028,78,60
1717995029,69,53
1717995030,75,58
1717995031,100,26
1717995032,81,63
1717995033,79,65
1717995034,100,27
1717995035,80,62
1717995037,75,59
1717995038,82,65
1717995039,100,26
1717995040,81,65
1717995041,100,47
1717995042,83,68
1717995043,83,66
1717995044,100,25
1717995045,100,25
1717995046,82,63
1717995047,100,26
1717995048,78,61
1717995049,82,64
1717995050,100,26
1717995051,82,53
1717995053,78,60
1717995054,100,27
1717995055,80,63
1717995056,93,36
1717995057,86,58
1717995058,79,62
1717995059,79,55
1717995060,75,60
1717995061,82,55
1717995062,81,65
1717995063,73,58
1717995064,82,64
1717995065,81,59
1717995066,79,62
1717995067,93,30
1717995068,100,27
1717995070,79,63
1717995071,82,65
1717995072,77,61
1717995073,84,67
1717995074,86,68
1717995075,83,65
1717995076,80,63
1717995077,95,28
1717995078,76,62
1717995079,75,62
1717995080,77,63
1717995081,74,61
1717995082,76,63
1717995083,74,62
1717995084,80,67
1717995085,80,48
1717995087,100,26
1717995088,83,43
1717995089,82,62
1717995090,76,61
1717995091,82,62
1717995092,79,53
1717995093,78,59
1717995094,96,30
1717995095,82,34
1717995096,81,41
1717995097,75,54
1717995098,76,55
1717995099,96,34
1717995100,100,25
1717995101,86,33
1717995103,75,53
1717995104,75,53
1717995105,78,56
1717995106,72,51
1717995107,71,50
1717995108,73,51
1717995109,82,55
1717995110,2,1
1717995111,88,30
1717995112,90,35
1717995113,77,52
1717995114,72,51
1717995115,72,51
1717995116,78,56
1717995117,75,53
1717995118,77,55
1717995120,70,51
1717995121,76,55
1717995122,76,52
1717995123,100,25
1717995124,78,55
1717995125,78,56
1717995126,80,57
1717995127,79,56
1717995128,71,52
1717995129,96,27
1717995130,77,53
1717995131,78,54
1717995132,83,32
1717995133,76,53
1717995134,77,46
1717995135,95,27
1717995137,73,51
1717995138,73,53
1717995139,93,26
1717995140,74,52
1717995141,74,52
1717995142,73,53
1717995143,72,52
1717995144,88,36
1717995145,97,33
1717995146,75,54
1717995147,82,36
1717995148,79,56
1717995149,80,26
1717995150,87,39
1717995151,74,52
1717995153,75,43
1717995154,70,49
1717995155,71,44
1717995156,75,52
1717995157,72,49
1717995158,76,52
1717995159,77,53
1717995160,71,49
1717995161,77,51
1717995162,96,24
1717995163,74,54
1717995164,72,53
1717995165,75,54
1717995166,71,52
1717995167,100,25
1717995168,72,53
1717995170,75,51
1717995171,81,43
1717995172,91,35
1717995173,72,54
1717995174,77,57
1717995175,88,35
1717995176,76,58
1717995177,100,26
1717995178,100,25
1717995179,78,57
1717995180,72,53
1717995181,86,44
1717995182,71,51
1717995183,100,27
1717995184,73,56
1717995186,79,58
1717995187,73,54
1717995188,72,55
1717995189,78,58
1717995190,72,56
1717995191,94,34
1717995192,100,27
1717995193,100,26
1717995194,100,27
1717995195,81,61
1717995196,82,62
1717995197,81,61
1717995198,80,62
1717995199,83,64
1717995200,69,54
1717995202,75,58
1717995203,90,34
1717995204,92,31
1717995205,79,57
1717995206,92,31
1717995207,81,62
1717995208,74,56
1717995209,80,57
1717995210,77,50
1717995211,83,43
1717995212,78,58
1717995213,100,27
1717995214,81,52
1717995215,77,59
1717995216,71,55
1717995217,95,28
1717995219,75,58
1717995220,79,61
1717995221,100,27
1717995222,74,57
1717995223,80,62
1717995224,73,57
1717995225,79,62
1717995226,100,29
1717995227,100,27
1717995228,80,60
1717995229,77,29
1717995230,83,46
1717995231,74,55
1717995232,79,60
1717995233,78,56
1717995234,72,54
1717995236,78,59
1717995237,84,64
1717995238,85,57
1717995239,86,35
1717995240,100,27
1717995241,83,44
1717995242,100,26
1717995243,100,28
1717995244,75,58
1717995245,78,60
1717995246,76,58
1717995247,76,58
1717995248,84,65
1717995249,100,27
1717995250,78,59
1717995251,100,26
1717995253,100,27
1717995254,78,60
1717995255,67,52
1717995256,72,55
1717995257,79,61
1717995258,96,27
1717995259,100,27
1717995260,81,61
1717995261,100,26
1717995262,82,62
1717995263,95,28
1717995264,95,30
1717995265,80,52
1717995266,80,60
1717995267,75,56
1717995269,100,27
1717995270,100,43
1717995271,100,28
1717995272,84,37
1717995273,94,31
1717995274,100,25
1717995275,76,55
1717995276,100,25
1717995277,87,34
1717995278,75,53
1717995279,79,56
1717995280,75,52
1717995281,79,55
1717995282,76,43
1717995283,72,49
1717995284,73,51
1717995286,76,36
1717995287,88,36
1717995288,100,25
1717995289,75,51
1717995290,73,50
1717995291,75,52
1717995292,79,55
1717995293,72,50
1717995294,70,49
1717995295,72,50
1717995296,100,26
1717995297,93,29
1717995298,100,25
1717995299,77,37
1717995300,68,47
1717995301,100,26
1717995302,73,49
1717995304,71,47
1717995305,74,49
1717995306,73,49
1717995307,70,47
1717995308,72,48
1717995309,97,28
1717995310,73,50
1717995311,76,25
1717995312,73,49
1717995313,75,50
1717995314,71,49
1717995315,100,25
1717995316,75,50
1717995317,72,49
1717995318,95,30
1717995320,83,43
1717995321,87,33
1717995322,94,31
1717995323,76,53
1717995324,76,54
1717995325,75,53
1717995326,75,52
1717995327,94,33
1717995328,75,52
1717995329,72,50
1717995330,69,48
1717995331,72,51
1717995332,77,50
1717995333,70,49
1717995334,68,48
1717995335,100,27
1717995337,72,52
1717995338,67,49
1717995339,75,54
1717995340,76,54
1717995341,75,53
1717995342,68,49
1717995343,82,46
1717995344,95,24
1717995345,77,52
1717995346,75,55
1717995347,80,41
1717995348,100,27
1717995349,100,30
1717995350,77,53
1717995351,46,31
1717995353,83,33
1717995354,74,52
1717995355,100,25
1717995356,75,53
1717995357,100,27
1717995358,76,53
1717995359,76,52
1717995360,74,50
1717995361,70,49
1717995362,82,27
1717995363,71,50
1717995364,100,27
1717995365,76,57
1717995366,70,51
1717995367,76,57
1717995369,71,53
1717995370,74,50
1717995371,72,54
1717995372,100,26
1717995373,77,58
1717995374,67,59
1717995375,75,53
1717995376,78,58
1717995377,75,56
1717995378,92,25
1717995379,75,42
1717995380,75,55
1717995381,75,57
1717995382,100,30
1717995383,74,55
1717995384,89,37
1717995386,79,56
1717995387,100,25
1717995388,78,57
1717995389,75,54
1717995390,77,56
1717995391,75,55
1717995392,76,56
1717995393,24,59
1717995394,76,56
1717995395,80,59
1717995396,79,53
1717995397,100,53
1717995398,78,58
1717995399,80,60
1717995400,100,25
1717995402,75,57
1717995403,77,57
1717995404,78,55
1717995405,100,26
1717995406,77,53
1717995407,78,56
1717995408,76,55
1717995409,77,55
1717995410,79,57
1717995411,100,27
1717995412,100,26
1717995413,74,51
1717995414,78,54
1717995415,80,56
1717995416,80,55
1717995417,83,27
1717995419,80,55
1717995420,77,54
1717995421,74,52
1717995422,100,27
1717995423,79,56
1717995424,80,57
1717995425,79,56
1717995426,85,38
1717995427,71,51
1717995428,79,56
1717995429,72,58
1717995430,79,58
1717995431,78,57
1717995432,76,56
1717995433,93,53
1717995435,61,27
